"","Player","Pos","Age","Tm.x","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","Season","Cluster","first2$VORP","Tm.y","Index","Image"
"130","Greg Kelser","SF","24","DET","3.2","7.8","0.407","0","0.3","0","3.2","7.5","0.422","0.407","2.5","3.7","0.659","1.2","2.4","3.5","1.1","0.5","0.6","2","2.9","8.8","0.466","0.035","0.477","7.5","16.1","11.7","9.3","1.3","2.1","17.5","26.9","1982","Wing Scorers",-0.2,"SEA","kelsegr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/kelsegr01.jpg"
"131","Greg Kelser","SF","24","DET","3.2","7.8","0.407","0","0.3","0","3.2","7.5","0.422","0.407","2.5","3.7","0.659","1.2","2.4","3.5","1.1","0.5","0.6","2","2.9","8.8","0.466","0.035","0.477","7.5","16.1","11.7","9.3","1.3","2.1","17.5","26.9","1982","Wing Scorers",-0.2,"DET","kelsegr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/kelsegr01.jpg"
"132","Gus Williams","PG","28","SEA","9.7","19.9","0.486","0.1","0.5","0.225","9.6","19.4","0.492","0.488","4","5.5","0.734","1.2","1.9","3.1","6.9","2.2","0.5","2.5","2","23.4","0.526","0.025","0.274","3.6","5.5","4.6","31","2.9","0.7","9.9","28.5","1982","Ball Handlers",4.5,"SEA","willigu01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willigu01.jpg"
"133","Harvey Catchings","PF","30","MIL","1.2","2.8","0.42","0","0","0","1.2","2.8","0.42","0.42","0.5","0.9","0.594","1.6","2.8","4.5","1.2","0.5","1.7","1.2","3","2.9","0.45","0","0.308","9.6","15.6","12.7","7.2","1.3","4.8","27","8.9","1982","Bruiser Big Men",1.2,"MIL","catchha01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/catchha01.jpg"
"134","Herb Williams","C","23","IND","5","10.4","0.477","0","0.1","0.286","4.9","10.3","0.478","0.478","1.5","2.3","0.67","2.1","5.2","7.4","1.7","0.6","2.2","1.7","2.4","11.5","0.503","0.008","0.22","8.2","20.9","14.4","9.2","1.1","4.5","12.8","19.7","1982","Bruiser Big Men",1.6,"IND","willihe01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willihe01.jpg"
"135","James Bailey","PF","24","SEA","3.1","6.5","0.477","0","0","0","3.1","6.5","0.477","0.477","0.4","1.1","0.364","1.7","3.1","4.8","1.3","0.3","0.7","1.9","4.2","6.6","0.473","0","0.169","10.6","18","14.5","10.2","0.8","2.1","21.4","20.5","1982","Bruiser Big Men",-0.1,"TOT","baileja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/baileja01.jpg"
"136","James Bailey","PF","24","SEA","3.1","6.5","0.477","0","0","0","3.1","6.5","0.477","0.477","0.4","1.1","0.364","1.7","3.1","4.8","1.3","0.3","0.7","1.9","4.2","6.6","0.473","0","0.169","10.6","18","14.5","10.2","0.8","2.1","21.4","20.5","1982","Bruiser Big Men",-0.1,"NJN","baileja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/baileja01.jpg"
"137","James Bailey","PF","24","SEA","3.1","6.5","0.477","0","0","0","3.1","6.5","0.477","0.477","0.4","1.1","0.364","1.7","3.1","4.8","1.3","0.3","0.7","1.9","4.2","6.6","0.473","0","0.169","10.6","18","14.5","10.2","0.8","2.1","21.4","20.5","1982","Bruiser Big Men",-0.1,"SEA","baileja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/baileja01.jpg"
"138","James Bailey","PF","24","TOT","3.4","6.6","0.517","0","0","0","3.4","6.6","0.517","0.517","1.8","2.9","0.612","1.6","3.4","5.1","0.8","0.5","1.1","1.8","3.5","8.6","0.546","0","0.444","9.7","20.3","15","6.3","1.3","3.3","18.7","20.3","1982","Bruiser Big Men",0.2,"TOT","baileja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/baileja01.jpg"
"139","James Bailey","PF","24","TOT","3.4","6.6","0.517","0","0","0","3.4","6.6","0.517","0.517","1.8","2.9","0.612","1.6","3.4","5.1","0.8","0.5","1.1","1.8","3.5","8.6","0.546","0","0.444","9.7","20.3","15","6.3","1.3","3.3","18.7","20.3","1982","Bruiser Big Men",0.2,"NJN","baileja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/baileja01.jpg"
"140","James Bailey","PF","24","TOT","3.4","6.6","0.517","0","0","0","3.4","6.6","0.517","0.517","1.8","2.9","0.612","1.6","3.4","5.1","0.8","0.5","1.1","1.8","3.5","8.6","0.546","0","0.444","9.7","20.3","15","6.3","1.3","3.3","18.7","20.3","1982","Bruiser Big Men",0.2,"SEA","baileja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/baileja01.jpg"
"141","James Bailey","PF","24","NJN","3.4","6.6","0.523","0","0","0","3.4","6.6","0.523","0.523","2","3.2","0.624","1.6","3.5","5.1","0.8","0.6","1.1","1.8","3.4","8.9","0.556","0","0.484","9.5","20.7","15","5.7","1.4","3.5","18.4","20.3","1982","Bruiser Big Men",0.3,"TOT","baileja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/baileja01.jpg"
"142","James Bailey","PF","24","NJN","3.4","6.6","0.523","0","0","0","3.4","6.6","0.523","0.523","2","3.2","0.624","1.6","3.5","5.1","0.8","0.6","1.1","1.8","3.4","8.9","0.556","0","0.484","9.5","20.7","15","5.7","1.4","3.5","18.4","20.3","1982","Bruiser Big Men",0.3,"NJN","baileja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/baileja01.jpg"
"143","James Bailey","PF","24","NJN","3.4","6.6","0.523","0","0","0","3.4","6.6","0.523","0.523","2","3.2","0.624","1.6","3.5","5.1","0.8","0.6","1.1","1.8","3.4","8.9","0.556","0","0.484","9.5","20.7","15","5.7","1.4","3.5","18.4","20.3","1982","Bruiser Big Men",0.3,"SEA","baileja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/baileja01.jpg"
"144","James Donaldson","C","24","SEA","3.1","5.1","0.609","0","0","0","3.1","5.1","0.609","0.609","1.8","2.9","0.629","1.7","4.3","6","0.6","0.3","1.7","1.4","2.3","8.1","0.63","0","0.573","9.1","21.6","15.6","4.1","0.8","4.5","18","15.5","1982","Bruiser Big Men",1.1,"SEA","donalja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/donalja01.jpg"
"145","James Edwards","C","26","CLE","6.9","13.4","0.511","0","0.1","0","6.9","13.4","0.513","0.511","3","4.4","0.684","2.5","5.1","7.5","1.6","0.3","1.5","2.1","4.5","16.7","0.545","0.004","0.328","7.9","18.6","12.9","7.4","0.5","2.6","12.1","21.8","1982","Swingmen",0.9,"CLE","edwarja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/edwarja01.jpg"
"146","James Hardy","SF","25","UTA","2.2","4.5","0.485","0","0","0","2.2","4.5","0.486","0.485","0.8","1.1","0.688","1.9","3.9","5.7","1.3","0.7","0.8","1","2.3","5.1","0.515","0.003","0.252","8.9","19.1","13.9","7.3","1.5","2","16","10.8","1982","Bruiser Big Men",0.8,"UTA","hardyja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hardyja01.jpg"
"147","James Silas","SG","32","CLE","3.7","8.6","0.438","0","0.1","0","3.7","8.5","0.442","0.438","3.7","4.3","0.86","0.4","1.2","1.6","3.3","0.6","0.1","1.6","1.6","11.2","0.535","0.009","0.499","1.9","6.9","4.3","22.4","1.3","0.2","13.3","22.9","1982","Ball Handlers",-0.3,"CLE","silasja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/silasja01.jpg"
"148","James Wilkes","SF","23","CHI","2.2","4.7","0.481","0","0","0","2.2","4.6","0.483","0.481","1","1.4","0.725","1.1","1.7","2.8","1.1","0.5","0.3","1.1","2","5.5","0.521","0.004","0.301","8.5","12.2","10.5","10.6","1.7","1.2","17.1","17.7","1982","Wing Scorers",0,"CHI","wilkeja02","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/wilkeja02.jpg"
"149","Jay Vincent","PF","22","DAL","8.9","17.9","0.497","0","0","0.25","8.9","17.8","0.497","0.497","3.6","5","0.716","2.2","4.7","7","2.2","1.1","0.3","2.4","3.8","21.4","0.532","0.003","0.282","7.7","17.3","12.3","11.5","1.7","0.5","10.6","28.6","1982","Swingmen",1.5,"DAL","vinceja01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/vinceja01.jpg"
"150","Jeff Cook","PF","25","PHO","2","4.7","0.422","0","0","0","2","4.7","0.424","0.422","1.2","1.8","0.664","1.5","2.5","4","1.3","0.5","0.3","1.1","2.3","5.1","0.469","0.006","0.374","9.8","15.7","12.8","10","1.4","1","16.1","15.8","1982","Wing Scorers",0,"PHO","cookje01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/cookje01.jpg"
"151","Jeff Ruland","C","23","WSB","5.1","9.1","0.561","0","0","0.333","5.1","9.1","0.562","0.561","4.2","5.5","0.752","3.1","6.2","9.3","1.6","0.5","0.7","2.9","3.9","14.4","0.623","0.004","0.607","12.7","24.7","18.8","9.1","1","1.5","20","22.4","1982","Swingmen",2.6,"WSB","rulanje01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/rulanje01.jpg"
